GrLivArea,OverallQual,1stFlrSF,TotalBsmtSF,GarageArea,2ndFlrSF,LotArea,ExterQual_3,YearBuilt,KitchenQual_3,GarageYrBlt,ExterQual_2,YearRemodAdd,TotRmsAbvGrd,BsmtFinSF1,GarageCars,OpenPorchSF,FullBath,BsmtUnfSF,MasVnrArea,Price3Classes
1224.0,6.0,1224.0,1224.0,402.0,0.0,4500.0,1.0,1999.0,1.0,1999.0,0.0,1999.0,5.0,883.0,2.0,304.0,2.0,341.0,425.0,<200000
1352.0,6.0,663.0,663.0,299.0,689.0,9364.0,1.0,1969.0,1.0,1969.0,0.0,1969.0,7.0,371.0,1.0,36.0,1.0,292.0,143.0,<200000
1456.0,6.0,728.0,728.0,400.0,728.0,8029.0,1.0,2005.0,0.0,2005.0,0.0,2005.0,8.0,0.0,2.0,24.0,2.0,728.0,0.0,<200000
1863.0,7.0,879.0,879.0,660.0,984.0,14054.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,9.0,0.0,3.0,17.0,2.0,879.0,0.0,"[200000,400000]"
1690.0,7.0,815.0,815.0,225.0,875.0,8850.0,1.0,1916.0,1.0,1916.0,0.0,1950.0,7.0,0.0,1.0,0.0,1.0,815.0,0.0,<200000
1212.0,7.0,1212.0,1212.0,573.0,0.0,9100.0,0.0,2001.0,0.0,2001.0,1.0,2001.0,6.0,0.0,2.0,0.0,2.0,1212.0,0.0,<200000
1382.0,4.0,1382.0,1051.0,459.0,0.0,11235.0,1.0,1963.0,1.0,1974.0,0.0,1979.0,6.0,547.0,2.0,82.0,1.0,504.0,51.0,<200000
864.0,4.0,864.0,864.0,280.0,0.0,9353.0,1.0,1970.0,1.0,1972.0,0.0,1970.0,5.0,0.0,1.0,0.0,1.0,864.0,0.0,<200000
1779.0,7.0,866.0,866.0,546.0,913.0,10400.0,1.0,1998.0,0.0,1998.0,0.0,1998.0,6.0,0.0,2.0,36.0,2.0,866.0,0.0,<200000
1348.0,5.0,884.0,884.0,216.0,464.0,6000.0,1.0,1925.0,1.0,1960.0,0.0,1997.0,5.0,0.0,1.0,0.0,1.0,884.0,0.0,<200000
1630.0,7.0,1630.0,1630.0,451.0,0.0,9750.0,0.0,2000.0,0.0,2000.0,1.0,2001.0,6.0,0.0,2.0,234.0,2.0,1630.0,171.0,"[200000,400000]"
1074.0,5.0,1074.0,1056.0,495.0,0.0,10140.0,1.0,1975.0,1.0,1975.0,0.0,1975.0,6.0,788.0,2.0,88.0,1.0,268.0,0.0,<200000
2196.0,7.0,2196.0,2158.0,701.0,0.0,14684.0,0.0,1990.0,0.0,1990.0,1.0,1991.0,7.0,485.0,3.0,70.0,2.0,1496.0,234.0,"[200000,400000]"
1056.0,4.0,1056.0,1056.0,384.0,0.0,8900.0,1.0,1966.0,1.0,1966.0,0.0,1966.0,5.0,1056.0,1.0,42.0,1.0,0.0,0.0,<200000
1700.0,6.0,1700.0,1682.0,544.0,0.0,9135.0,0.0,2003.0,0.0,2003.0,1.0,2003.0,7.0,340.0,2.0,23.0,2.0,1342.0,120.0,"[200000,400000]"
1283.0,5.0,1283.0,931.0,506.0,0.0,7763.0,1.0,1962.0,1.0,1980.0,0.0,1980.0,6.0,504.0,2.0,0.0,1.0,319.0,0.0,<200000
1660.0,8.0,1660.0,1660.0,500.0,0.0,10182.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,8.0,1220.0,2.0,50.0,2.0,440.0,420.0,"[200000,400000]"
1845.0,6.0,1055.0,1055.0,462.0,790.0,11218.0,0.0,1992.0,0.0,1992.0,1.0,1992.0,8.0,0.0,2.0,104.0,2.0,1055.0,0.0,<200000
1752.0,8.0,1080.0,559.0,492.0,672.0,12134.0,0.0,1988.0,1.0,1988.0,1.0,2005.0,8.0,427.0,2.0,12.0,2.0,132.0,0.0,<200000
672.0,4.0,672.0,672.0,234.0,0.0,9340.0,1.0,1941.0,1.0,1941.0,0.0,1950.0,4.0,344.0,1.0,113.0,1.0,328.0,0.0,<200000
960.0,4.0,960.0,648.0,364.0,0.0,10246.0,1.0,1965.0,1.0,1965.0,0.0,2001.0,3.0,648.0,1.0,0.0,0.0,0.0,0.0,<200000
999.0,5.0,999.0,925.0,300.0,0.0,10205.0,1.0,1962.0,1.0,1962.0,0.0,1962.0,6.0,784.0,1.0,72.0,1.0,141.0,0.0,<200000
894.0,5.0,894.0,894.0,384.0,0.0,7094.0,1.0,1966.0,1.0,1966.0,0.0,1966.0,5.0,180.0,1.0,0.0,1.0,340.0,0.0,<200000
1902.0,6.0,1318.0,0.0,539.0,584.0,8930.0,1.0,1978.0,1.0,1978.0,0.0,1978.0,8.0,0.0,2.0,0.0,2.0,0.0,0.0,<200000
1314.0,8.0,1314.0,1300.0,552.0,0.0,8640.0,0.0,2009.0,0.0,2009.0,1.0,2009.0,6.0,936.0,2.0,112.0,2.0,364.0,72.0,"[200000,400000]"
912.0,4.0,672.0,0.0,0.0,240.0,6240.0,1.0,1947.0,1.0,-1.0,0.0,1950.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,<200000
1218.0,6.0,672.0,672.0,0.0,546.0,1680.0,1.0,1971.0,1.0,-1.0,0.0,1971.0,7.0,0.0,0.0,0.0,1.0,672.0,236.0,<200000
912.0,5.0,912.0,912.0,288.0,0.0,7800.0,1.0,1964.0,1.0,1964.0,0.0,1964.0,5.0,312.0,1.0,0.0,1.0,0.0,0.0,<200000
1211.0,5.0,1211.0,952.0,322.0,0.0,8250.0,1.0,1968.0,1.0,1968.0,0.0,1968.0,5.0,250.0,1.0,63.0,1.0,210.0,0.0,<200000
1846.0,6.0,1168.0,1040.0,315.0,678.0,10496.0,1.0,1949.0,1.0,1949.0,0.0,1950.0,7.0,196.0,1.0,0.0,2.0,844.0,320.0,<200000
2136.0,5.0,2136.0,2136.0,528.0,0.0,10680.0,1.0,1951.0,1.0,1951.0,0.0,1951.0,7.0,756.0,2.0,30.0,2.0,1380.0,44.0,<200000
1138.0,6.0,1138.0,588.0,264.0,0.0,10482.0,1.0,1958.0,1.0,1958.0,0.0,1958.0,6.0,507.0,1.0,0.0,1.0,81.0,63.0,<200000
1933.0,6.0,894.0,894.0,668.0,1039.0,14598.0,0.0,2007.0,0.0,2007.0,1.0,2007.0,9.0,0.0,3.0,18.0,2.0,894.0,74.0,"[200000,400000]"
912.0,5.0,912.0,912.0,576.0,0.0,8872.0,1.0,1965.0,0.0,1992.0,0.0,2008.0,5.0,595.0,2.0,240.0,1.0,317.0,300.0,<200000
1702.0,9.0,1702.0,1702.0,1052.0,0.0,8769.0,0.0,2008.0,0.0,2008.0,0.0,2008.0,7.0,1540.0,3.0,72.0,1.0,162.0,766.0,"[200000,400000]"
1507.0,5.0,1507.0,1075.0,404.0,0.0,7910.0,1.0,1960.0,1.0,1960.0,0.0,1960.0,7.0,666.0,1.0,0.0,2.0,409.0,0.0,<200000
2620.0,5.0,1361.0,1361.0,600.0,1259.0,18890.0,1.0,1977.0,1.0,1977.0,0.0,1977.0,12.0,498.0,2.0,24.0,2.0,652.0,1.0,<200000
1190.0,5.0,1190.0,1106.0,540.0,0.0,7728.0,1.0,1962.0,1.0,1962.0,0.0,1962.0,6.0,803.0,2.0,18.0,1.0,303.0,120.0,<200000
1224.0,4.0,1224.0,0.0,462.0,0.0,9842.0,1.0,1962.0,1.0,1962.0,0.0,1962.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,<200000
1188.0,5.0,1188.0,1188.0,531.0,0.0,12160.0,1.0,1959.0,1.0,1959.0,0.0,1959.0,6.0,1000.0,2.0,0.0,1.0,188.0,180.0,<200000
1964.0,5.0,1024.0,940.0,0.0,940.0,8525.0,1.0,1911.0,1.0,-1.0,0.0,1950.0,7.0,0.0,0.0,192.0,1.0,940.0,0.0,<200000
1626.0,7.0,764.0,764.0,474.0,862.0,2628.0,0.0,2003.0,0.0,2003.0,1.0,2003.0,6.0,0.0,2.0,27.0,2.0,764.0,106.0,<200000
1948.0,7.0,847.0,847.0,434.0,1101.0,12393.0,0.0,2004.0,0.0,2004.0,1.0,2005.0,8.0,0.0,2.0,48.0,2.0,847.0,0.0,<200000
1141.0,6.0,1141.0,1141.0,484.0,0.0,13072.0,0.0,2005.0,1.0,2005.0,1.0,2005.0,6.0,0.0,2.0,0.0,1.0,1141.0,0.0,<200000
1484.0,8.0,1484.0,1476.0,472.0,0.0,9037.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,6.0,428.0,2.0,33.0,2.0,1048.0,32.0,"[200000,400000]"
1768.0,7.0,884.0,884.0,543.0,884.0,8158.0,0.0,2003.0,0.0,2003.0,1.0,2003.0,8.0,550.0,2.0,63.0,2.0,334.0,252.0,"[200000,400000]"
1689.0,7.0,1689.0,1689.0,954.0,0.0,9849.0,0.0,2007.0,0.0,2007.0,1.0,2007.0,7.0,0.0,3.0,56.0,2.0,1689.0,0.0,"[200000,400000]"
1173.0,7.0,1173.0,1053.0,528.0,0.0,10625.0,1.0,1974.0,0.0,1974.0,0.0,1974.0,6.0,885.0,2.0,120.0,2.0,0.0,81.0,<200000
2076.0,10.0,2076.0,2076.0,850.0,0.0,13891.0,0.0,2006.0,0.0,2006.0,0.0,2006.0,7.0,1386.0,3.0,229.0,2.0,690.0,-1.0,>400000
1868.0,6.0,1140.0,585.0,477.0,728.0,12090.0,1.0,1984.0,1.0,1984.0,0.0,2003.0,7.0,0.0,2.0,112.0,3.0,585.0,74.0,<200000
1553.0,7.0,756.0,756.0,615.0,797.0,8125.0,0.0,2005.0,0.0,2005.0,1.0,2006.0,6.0,0.0,2.0,45.0,2.0,756.0,0.0,<200000
1034.0,6.0,1034.0,1012.0,888.0,0.0,12328.0,1.0,1976.0,1.0,1976.0,0.0,1976.0,6.0,539.0,3.0,0.0,1.0,473.0,335.0,<200000
2058.0,6.0,1134.0,735.0,396.0,924.0,9600.0,1.0,1917.0,1.0,1950.0,0.0,1950.0,8.0,319.0,2.0,0.0,1.0,416.0,0.0,<200000
988.0,5.0,988.0,876.0,276.0,0.0,7200.0,1.0,1950.0,1.0,1950.0,0.0,1950.0,6.0,534.0,1.0,80.0,1.0,246.0,0.0,<200000
2110.0,7.0,2110.0,2110.0,522.0,0.0,11160.0,0.0,1968.0,0.0,1968.0,1.0,1968.0,8.0,1065.0,2.0,0.0,2.0,1045.0,0.0,"[200000,400000]"
1405.0,7.0,1405.0,1405.0,478.0,0.0,3136.0,0.0,2003.0,0.0,2003.0,1.0,2003.0,6.0,0.0,2.0,36.0,2.0,1405.0,163.0,<200000
874.0,5.0,874.0,864.0,288.0,0.0,9858.0,1.0,1968.0,1.0,1968.0,0.0,1968.0,5.0,510.0,1.0,0.0,1.0,354.0,0.0,<200000
2167.0,7.0,1516.0,1192.0,518.0,651.0,17542.0,0.0,1974.0,0.0,1974.0,1.0,2003.0,9.0,125.0,2.0,47.0,2.0,36.0,0.0,"[200000,400000]"
1656.0,7.0,760.0,746.0,397.0,896.0,6931.0,0.0,2003.0,0.0,2003.0,1.0,2004.0,7.0,0.0,2.0,128.0,2.0,746.0,92.0,<200000
1367.0,6.0,959.0,884.0,560.0,408.0,6240.0,1.0,1931.0,1.0,1978.0,0.0,1950.0,6.0,425.0,1.0,0.0,1.0,459.0,0.0,<200000
1987.0,8.0,1987.0,1986.0,691.0,0.0,14303.0,0.0,1994.0,0.0,1994.0,1.0,1994.0,7.0,1314.0,2.0,36.0,2.0,672.0,554.0,"[200000,400000]"
864.0,5.0,864.0,864.0,0.0,0.0,4060.0,1.0,1922.0,1.0,-1.0,0.0,1950.0,4.0,0.0,0.0,96.0,1.0,864.0,0.0,<200000
1166.0,7.0,1166.0,856.0,400.0,0.0,9587.0,0.0,2005.0,0.0,2005.0,1.0,2005.0,5.0,655.0,2.0,0.0,2.0,201.0,182.0,<200000
1054.0,6.0,1054.0,1054.0,460.0,0.0,9750.0,1.0,1969.0,1.0,1969.0,0.0,1969.0,6.0,602.0,2.0,0.0,1.0,14.0,0.0,<200000
1675.0,6.0,892.0,841.0,502.0,783.0,24682.0,1.0,1999.0,1.0,1999.0,0.0,1999.0,7.0,0.0,2.0,103.0,2.0,841.0,0.0,<200000
1050.0,5.0,1050.0,1050.0,338.0,0.0,9600.0,1.0,1956.0,1.0,1956.0,0.0,1956.0,5.0,504.0,1.0,0.0,1.0,546.0,0.0,<200000
1788.0,4.0,1104.0,1104.0,304.0,684.0,11250.0,1.0,1957.0,1.0,1957.0,0.0,1989.0,8.0,0.0,1.0,0.0,1.0,1104.0,0.0,<200000
1824.0,6.0,1060.0,764.0,520.0,764.0,13515.0,1.0,1919.0,1.0,1940.0,0.0,1950.0,8.0,0.0,2.0,0.0,1.0,764.0,0.0,<200000
1337.0,6.0,1337.0,1405.0,511.0,0.0,4060.0,0.0,1998.0,0.0,1998.0,1.0,1999.0,5.0,266.0,2.0,68.0,2.0,1139.0,0.0,<200000
1452.0,7.0,713.0,691.0,506.0,739.0,3735.0,0.0,1999.0,0.0,1999.0,1.0,1999.0,6.0,450.0,2.0,34.0,2.0,241.0,218.0,<200000
1889.0,7.0,964.0,925.0,308.0,925.0,10120.0,0.0,1910.0,1.0,1960.0,0.0,1950.0,9.0,0.0,1.0,0.0,1.0,925.0,0.0,<200000
2018.0,9.0,2018.0,2002.0,746.0,0.0,13214.0,0.0,2008.0,0.0,2009.0,0.0,2009.0,10.0,0.0,3.0,76.0,2.0,2002.0,0.0,"[200000,400000]"
3447.0,8.0,1968.0,728.0,1014.0,1479.0,14100.0,1.0,1935.0,0.0,1982.0,0.0,1997.0,11.0,192.0,3.0,12.0,3.0,536.0,632.0,"[200000,400000]"
1524.0,5.0,874.0,874.0,315.0,650.0,11344.0,1.0,1958.0,1.0,1958.0,0.0,1958.0,7.0,460.0,1.0,0.0,1.0,414.0,180.0,<200000
1524.0,7.0,1332.0,1332.0,586.0,192.0,23595.0,0.0,1979.0,0.0,1979.0,1.0,1979.0,4.0,1258.0,2.0,0.0,0.0,74.0,0.0,"[200000,400000]"
1489.0,6.0,1489.0,1489.0,462.0,0.0,9156.0,1.0,1968.0,0.0,1968.0,0.0,1968.0,7.0,0.0,2.0,0.0,2.0,1489.0,0.0,<200000
935.0,5.0,935.0,935.0,288.0,0.0,13526.0,1.0,1965.0,1.0,1965.0,0.0,1965.0,5.0,560.0,1.0,0.0,1.0,0.0,114.0,<200000
1357.0,6.0,1357.0,1019.0,312.0,0.0,11512.0,1.0,1959.0,0.0,1959.0,0.0,2006.0,5.0,719.0,1.0,0.0,1.0,300.0,84.0,<200000
1250.0,5.0,661.0,661.0,552.0,589.0,5362.0,1.0,1910.0,1.0,1985.0,0.0,2003.0,8.0,0.0,2.0,0.0,2.0,661.0,0.0,<200000
1920.0,5.0,928.0,928.0,400.0,992.0,11345.0,1.0,1948.0,1.0,1948.0,0.0,1950.0,10.0,220.0,2.0,0.0,2.0,708.0,567.0,<200000
1395.0,6.0,735.0,723.0,497.0,660.0,12936.0,1.0,1972.0,1.0,1972.0,0.0,1972.0,6.0,593.0,2.0,116.0,1.0,130.0,0.0,<200000
1724.0,6.0,1724.0,1680.0,480.0,0.0,17871.0,1.0,1967.0,1.0,1967.0,0.0,1976.0,7.0,528.0,2.0,0.0,1.0,1152.0,359.0,<200000
2031.0,8.0,1128.0,1128.0,577.0,903.0,9473.0,0.0,2002.0,0.0,2002.0,1.0,2002.0,7.0,804.0,2.0,211.0,2.0,324.0,-1.0,"[200000,400000]"
1128.0,4.0,698.0,698.0,528.0,430.0,7500.0,1.0,1920.0,1.0,1980.0,0.0,1950.0,6.0,0.0,2.0,0.0,1.0,698.0,0.0,<200000
1339.0,7.0,1339.0,1309.0,484.0,0.0,8049.0,1.0,1990.0,1.0,1990.0,0.0,1990.0,6.0,1053.0,2.0,58.0,2.0,256.0,54.0,<200000
1040.0,5.0,1040.0,1040.0,484.0,0.0,8800.0,1.0,1977.0,0.0,1977.0,0.0,2008.0,5.0,532.0,2.0,0.0,2.0,364.0,0.0,<200000
1824.0,6.0,912.0,912.0,0.0,912.0,9400.0,1.0,1971.0,1.0,-1.0,0.0,1971.0,8.0,0.0,0.0,0.0,2.0,912.0,0.0,<200000
2447.0,6.0,1699.0,804.0,336.0,748.0,9638.0,1.0,1919.0,0.0,1969.0,0.0,1990.0,10.0,0.0,1.0,0.0,2.0,804.0,0.0,<200000
1412.0,6.0,825.0,780.0,280.0,587.0,6000.0,1.0,1939.0,1.0,1939.0,0.0,1950.0,6.0,0.0,1.0,0.0,1.0,780.0,0.0,<200000
1328.0,6.0,1328.0,1328.0,528.0,0.0,9790.0,1.0,1963.0,1.0,1963.0,0.0,1963.0,6.0,569.0,2.0,26.0,1.0,678.0,451.0,<200000
1582.0,5.0,1582.0,1624.0,390.0,0.0,36500.0,1.0,1964.0,1.0,1964.0,0.0,1964.0,7.0,812.0,2.0,198.0,2.0,812.0,621.0,<200000
1659.0,8.0,1659.0,1501.0,499.0,0.0,5664.0,0.0,2000.0,0.0,2000.0,1.0,2000.0,5.0,1158.0,2.0,59.0,2.0,343.0,0.0,"[200000,400000]"
1970.0,8.0,1120.0,1085.0,753.0,850.0,11065.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,8.0,0.0,3.0,74.0,2.0,1085.0,788.0,"[200000,400000]"
1152.0,5.0,1152.0,1152.0,484.0,0.0,14112.0,1.0,1964.0,1.0,1964.0,0.0,1964.0,6.0,1014.0,2.0,0.0,1.0,138.0,86.0,<200000
1302.0,5.0,630.0,630.0,264.0,672.0,1680.0,1.0,1972.0,1.0,1972.0,0.0,1972.0,6.0,231.0,1.0,0.0,2.0,399.0,268.0,<200000
2372.0,5.0,1378.0,994.0,432.0,994.0,6600.0,1.0,1892.0,1.0,1985.0,0.0,1965.0,11.0,0.0,1.0,287.0,2.0,994.0,0.0,<200000
864.0,5.0,864.0,864.0,572.0,0.0,8172.0,1.0,1955.0,1.0,1957.0,0.0,1990.0,5.0,167.0,2.0,0.0,1.0,697.0,0.0,<200000
1052.0,5.0,1052.0,1052.0,288.0,0.0,8400.0,1.0,1968.0,1.0,1968.0,0.0,1968.0,5.0,1016.0,1.0,0.0,1.0,36.0,168.0,<200000
1128.0,5.0,1128.0,1120.0,525.0,0.0,8700.0,1.0,1963.0,1.0,1963.0,0.0,1963.0,6.0,776.0,2.0,20.0,2.0,344.0,148.0,<200000
1072.0,6.0,1072.0,547.0,525.0,0.0,3675.0,1.0,2005.0,1.0,2005.0,0.0,2006.0,5.0,547.0,2.0,44.0,2.0,0.0,82.0,<200000
5642.0,10.0,4692.0,6110.0,1418.0,950.0,63887.0,0.0,2008.0,0.0,2008.0,0.0,2008.0,12.0,5644.0,2.0,292.0,2.0,466.0,796.0,<200000
1246.0,5.0,1246.0,1246.0,305.0,0.0,7500.0,1.0,1959.0,0.0,1959.0,0.0,1994.0,6.0,340.0,1.0,0.0,1.0,0.0,0.0,<200000
1983.0,7.0,1005.0,978.0,490.0,978.0,10762.0,0.0,1999.0,0.0,1999.0,1.0,1999.0,9.0,694.0,2.0,0.0,2.0,284.0,344.0,"[200000,400000]"
1494.0,6.0,753.0,771.0,213.0,741.0,7500.0,1.0,1942.0,0.0,1942.0,0.0,1950.0,7.0,547.0,1.0,0.0,1.0,224.0,0.0,<200000
2526.0,8.0,1203.0,1165.0,844.0,1323.0,10120.0,0.0,1994.0,0.0,1994.0,1.0,1994.0,8.0,740.0,3.0,78.0,2.0,425.0,391.0,"[200000,400000]"
1616.0,7.0,1616.0,1616.0,834.0,0.0,8688.0,0.0,2005.0,0.0,2005.0,1.0,2005.0,7.0,0.0,3.0,59.0,2.0,1616.0,228.0,"[200000,400000]"
1708.0,7.0,976.0,976.0,380.0,732.0,3363.0,0.0,2004.0,0.0,2004.0,1.0,2004.0,7.0,0.0,2.0,40.0,2.0,976.0,117.0,<200000
1652.0,9.0,1652.0,1652.0,840.0,0.0,13173.0,0.0,2006.0,0.0,2006.0,1.0,2007.0,6.0,1572.0,2.0,102.0,2.0,80.0,300.0,"[200000,400000]"
1368.0,7.0,1368.0,1368.0,474.0,0.0,6955.0,0.0,2005.0,0.0,2005.0,1.0,2006.0,6.0,0.0,2.0,35.0,2.0,1368.0,94.0,"[200000,400000]"
990.0,5.0,990.0,990.0,480.0,0.0,8072.0,1.0,1994.0,1.0,2000.0,0.0,1995.0,5.0,746.0,2.0,64.0,1.0,244.0,0.0,<200000
1122.0,5.0,1122.0,924.0,528.0,0.0,12000.0,1.0,1948.0,0.0,1948.0,0.0,2005.0,6.0,144.0,2.0,36.0,1.0,172.0,0.0,<200000
1294.0,6.0,1294.0,1278.0,496.0,0.0,7153.0,1.0,1991.0,0.0,1991.0,0.0,1991.0,6.0,1200.0,2.0,51.0,2.0,78.0,88.0,<200000
1902.0,7.0,1902.0,1902.0,567.0,0.0,17500.0,0.0,1959.0,0.0,1959.0,1.0,2002.0,7.0,1406.0,2.0,207.0,2.0,496.0,0.0,"[200000,400000]"
1274.0,7.0,1274.0,1274.0,508.0,0.0,8814.0,0.0,2005.0,0.0,2005.0,1.0,2007.0,6.0,925.0,2.0,98.0,2.0,349.0,80.0,"[200000,400000]"
2810.0,8.0,1453.0,1453.0,750.0,1357.0,9572.0,0.0,1990.0,0.0,1990.0,1.0,1990.0,9.0,482.0,2.0,0.0,2.0,971.0,336.0,"[200000,400000]"
2599.0,9.0,1422.0,1393.0,779.0,1177.0,14774.0,0.0,1999.0,0.0,1999.0,1.0,1999.0,10.0,0.0,3.0,30.0,2.0,1393.0,165.0,"[200000,400000]"
948.0,4.0,948.0,948.0,280.0,0.0,8190.0,1.0,1954.0,1.0,1956.0,0.0,1954.0,5.0,732.0,1.0,36.0,1.0,216.0,0.0,<200000
2112.0,6.0,1092.0,952.0,576.0,1020.0,11075.0,1.0,1969.0,1.0,1969.0,0.0,1969.0,9.0,500.0,2.0,0.0,2.0,176.0,0.0,"[200000,400000]"
1630.0,8.0,1630.0,1622.0,860.0,0.0,10226.0,0.0,2008.0,0.0,2008.0,1.0,2008.0,8.0,0.0,3.0,42.0,2.0,1622.0,270.0,"[200000,400000]"
1352.0,7.0,1352.0,1352.0,466.0,0.0,4230.0,0.0,2006.0,0.0,2006.0,1.0,2007.0,5.0,0.0,2.0,241.0,2.0,1352.0,0.0,"[200000,400000]"
1787.0,8.0,1787.0,1753.0,748.0,0.0,14781.0,0.0,2001.0,0.0,2001.0,1.0,2002.0,7.0,0.0,3.0,150.0,2.0,1753.0,178.0,"[200000,400000]"
948.0,4.0,948.0,864.0,248.0,0.0,10215.0,1.0,1954.0,1.0,1954.0,0.0,1954.0,5.0,492.0,1.0,0.0,1.0,372.0,132.0,<200000
1478.0,6.0,1478.0,1478.0,442.0,0.0,8400.0,1.0,1957.0,1.0,1957.0,0.0,1957.0,6.0,189.0,2.0,0.0,1.0,628.0,0.0,<200000
720.0,3.0,720.0,0.0,287.0,0.0,6627.0,1.0,1949.0,1.0,1955.0,0.0,1950.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,<200000
1923.0,7.0,1061.0,750.0,564.0,862.0,10186.0,0.0,1992.0,0.0,1992.0,1.0,1992.0,8.0,674.0,2.0,39.0,2.0,76.0,0.0,<200000
708.0,4.0,708.0,420.0,0.0,0.0,5330.0,0.0,1940.0,0.0,-1.0,0.0,1950.0,5.0,280.0,0.0,0.0,1.0,140.0,0.0,<200000
1795.0,8.0,1795.0,1795.0,895.0,0.0,9986.0,0.0,2006.0,0.0,2007.0,1.0,2007.0,7.0,0.0,3.0,49.0,2.0,1795.0,428.0,<200000
796.0,4.0,796.0,796.0,0.0,0.0,3636.0,1.0,1922.0,1.0,-1.0,0.0,1950.0,5.0,0.0,0.0,0.0,1.0,796.0,0.0,<200000
774.0,3.0,774.0,544.0,0.0,0.0,4270.0,1.0,1931.0,0.0,-1.0,0.0,2006.0,6.0,544.0,0.0,0.0,1.0,0.0,0.0,<200000
816.0,5.0,816.0,816.0,264.0,0.0,6600.0,0.0,1982.0,0.0,1982.0,1.0,2008.0,5.0,641.0,1.0,0.0,1.0,175.0,0.0,<200000
2792.0,6.0,1584.0,1510.0,520.0,1208.0,10440.0,0.0,1920.0,1.0,1920.0,1.0,1950.0,8.0,493.0,2.0,547.0,2.0,1017.0,0.0,"[200000,400000]"
1632.0,7.0,955.0,935.0,462.0,677.0,9084.0,1.0,1998.0,1.0,1998.0,0.0,1998.0,8.0,0.0,2.0,28.0,2.0,935.0,0.0,<200000
1588.0,8.0,1588.0,1588.0,825.0,0.0,10000.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,7.0,0.0,3.0,45.0,2.0,1588.0,410.0,"[200000,400000]"
954.0,5.0,954.0,911.0,576.0,0.0,10780.0,1.0,1976.0,1.0,1976.0,0.0,1976.0,6.0,483.0,2.0,0.0,1.0,428.0,0.0,<200000
816.0,4.0,816.0,816.0,288.0,0.0,8877.0,1.0,1938.0,1.0,1958.0,0.0,1958.0,3.0,690.0,1.0,0.0,1.0,126.0,0.0,<200000
1360.0,5.0,803.0,803.0,297.0,557.0,7200.0,1.0,1938.0,0.0,1951.0,0.0,1995.0,6.0,0.0,1.0,65.0,1.0,803.0,0.0,<200000
1365.0,5.0,765.0,765.0,440.0,600.0,2368.0,1.0,1970.0,1.0,1970.0,0.0,1970.0,7.0,765.0,2.0,36.0,1.0,0.0,312.0,<200000
1334.0,6.0,1334.0,1350.0,630.0,0.0,9650.0,1.0,1977.0,1.0,1977.0,0.0,1977.0,6.0,686.0,2.0,16.0,2.0,664.0,360.0,<200000
693.0,4.0,693.0,693.0,0.0,0.0,4118.0,1.0,1941.0,0.0,-1.0,0.0,1950.0,4.0,0.0,0.0,20.0,1.0,693.0,0.0,<200000
1861.0,7.0,920.0,916.0,492.0,941.0,13450.0,0.0,2002.0,0.0,2002.0,1.0,2002.0,8.0,700.0,2.0,91.0,2.0,216.0,0.0,"[200000,400000]"
864.0,5.0,864.0,864.0,288.0,0.0,9560.0,1.0,1972.0,1.0,1972.0,0.0,1972.0,5.0,360.0,1.0,0.0,1.0,504.0,0.0,<200000
872.0,4.0,872.0,858.0,480.0,0.0,8294.0,1.0,1971.0,1.0,1974.0,0.0,1971.0,5.0,0.0,4.0,0.0,1.0,858.0,0.0,<200000
1114.0,6.0,1114.0,1114.0,576.0,0.0,13695.0,1.0,2003.0,0.0,2004.0,0.0,2004.0,6.0,814.0,2.0,78.0,1.0,300.0,0.0,<200000
2169.0,8.0,1284.0,1284.0,647.0,885.0,9375.0,0.0,2002.0,0.0,2002.0,1.0,2002.0,7.0,0.0,2.0,87.0,2.0,1284.0,149.0,"[200000,400000]"
1913.0,6.0,1172.0,896.0,342.0,741.0,7558.0,1.0,1928.0,1.0,1929.0,0.0,1950.0,9.0,0.0,2.0,0.0,1.0,896.0,0.0,<200000
1456.0,7.0,728.0,728.0,440.0,728.0,11103.0,0.0,2006.0,0.0,2006.0,1.0,2006.0,8.0,0.0,2.0,0.0,2.0,728.0,0.0,<200000
960.0,4.0,960.0,960.0,308.0,0.0,6000.0,1.0,1920.0,0.0,1997.0,0.0,1950.0,5.0,250.0,1.0,0.0,1.0,710.0,0.0,<200000
2156.0,7.0,2156.0,1568.0,508.0,0.0,20781.0,1.0,1968.0,1.0,1968.0,0.0,2003.0,9.0,297.0,2.0,80.0,2.0,1203.0,0.0,"[200000,400000]"
1776.0,8.0,1776.0,1732.0,712.0,0.0,15306.0,0.0,2006.0,0.0,2006.0,1.0,2007.0,7.0,80.0,3.0,0.0,2.0,1652.0,100.0,"[200000,400000]"
1494.0,7.0,1494.0,1482.0,514.0,0.0,16196.0,0.0,1998.0,0.0,1998.0,1.0,1998.0,5.0,1443.0,2.0,25.0,2.0,39.0,0.0,"[200000,400000]"
